10/10/2017 12:22:24,344,29,-4321,19,150,-32
10/10/2017 12:22:25,334,21,-4348,20,157,-32
10/10/2017 12:22:26,343,-7,-4327,14,173,-33
10/10/2017 12:22:27,352,23,-4335,4,203,-34
10/10/2017 12:22:28,344,5,-4358,-8,239,-42
10/10/2017 12:22:29,366,-6,-4390,-27,307,-52
10/10/2017 12:22:30,423,-65,-4485,-37,413,-73
10/10/2017 12:22:31,373,-11,-4554,2,578,-128
10/10/2017 12:22:32,362,140,-4896,39,846,-140
10/10/2017 12:22:33,419,18,-4803,-28,1318,-90
10/10/2017 12:22:34,454,-7,-4893,-51,1748,-104
10/10/2017 12:22:35,475,39,-5031,-51,2209,-118
10/10/2017 12:22:36,422,114,-5341,-35,2693,-111
10/10/2017 12:22:37,598,42,-5572,-40,3464,-40
10/10/2017 12:22:38,714,-105,-5546,-160,4045,-46
10/10/2017 12:22:39,845,-37,-5520,-223,4690,-117
10/10/2017 12:22:40,877,-22,-5838,-135,5266,-157
10/10/2017 12:22:41,880,119,-5692,223,5658,-156
10/10/2017 12:22:42,925,46,-5582,229,6313,-84
10/10/2017 12:22:43,933,153,-5878,51,6959,-62
10/10/2017 12:22:44,1130,218,-5991,-368,7538,-17
10/10/2017 12:22:45,1364,-198,-5497,-763,8009,21
10/10/2017 12:22:46,1584,438,-6299,-801,8429,-65
10/10/2017 12:22:47,1471,338,-5656,-1313,8628,-108
10/10/2017 12:22:48,2396,-200,-6808,-1372,8677,-40
10/10/2017 12:22:49,1900,362,-6817,-1156,8368,-101
10/10/2017 12:22:50,1827,625,-6618,-1815,8210,-120
10/10/2017 12:22:51,1984,-230,-6299,-2742,8049,-56
10/10/2017 12:22:52,1843,64,-5857,-3237,8190,-143
10/10/2017 12:22:53,1230,-497,-5369,-3898,8242,-239
10/10/2017 12:22:54,-1980,-1488,-3958,-3965,7782,-345
10/10/2017 12:22:55,-3993,-1825,-2869,-3031,6456,-820
10/10/2017 12:22:56,-3232,-2149,-3333,-1640,4814,-1560
10/10/2017 12:22:57,-4822,-1237,-5177,-309,2657,-1830
10/10/2017 12:22:58,-4272,419,-4712,1,-151,-1679
10/10/2017 12:22:59,-3225,-23,-3674,-1531,-1842,-924
10/10/2017 12:23:00,-2874,-1723,-2513,-2751,-2366,25
10/10/2017 12:23:01,-2673,-2482,-2457,-2270,-2794,741
10/10/2017 12:23:02,-2388,-1639,-3181,-971,-3499,1215
10/10/2017 12:23:03,-1937,-825,-3734,-474,-4199,1632
10/10/2017 12:23:04,-1410,-941,-3825,-764,-4876,2056
10/10/2017 12:23:05,-780,-1455,-3686,-901,-5484,2346
10/10/2017 12:23:06,-137,-1187,-3777,-561,-5933,2419
10/10/2017 12:23:07,360,-1024,-3932,-304,-6162,2362
10/10/2017 12:23:08,668,-1017,-4049,-196,-6278,2252
10/10/2017 12:23:09,982,-971,-4248,-26,-6363,2107
10/10/2017 12:23:10,1375,-817,-4490,223,-6455,1908
10/10/2017 12:23:11,1742,-650,-4695,433,-6536,1650
10/10/2017 12:23:12,1950,-615,-4833,517,-6549,1394
10/10/2017 12:23:13,2048,-767,-4916,533,-6481,1206
10/10/2017 12:23:14,2049,-980,-5016,576,-6375,1115
10/10/2017 12:23:15,2060,-1219,-5087,672,-6273,1118
10/10/2017 12:23:16,2021,-1410,-5138,829,-6158,1207
10/10/2017 12:23:17,1996,-1531,-5245,1045,-6047,1387
10/10/2017 12:23:18,2026,-1597,-5315,1293,-5937,1640
10/10/2017 12:23:19,2252,-1494,-5353,1605,-5801,1897
10/10/2017 12:23:20,2619,-1178,-5406,1969,-5604,2044
10/10/2017 12:23:21,3009,-832,-5366,2267,-5310,2029
10/10/2017 12:23:22,3213,-514,-5369,2465,-4889,1888
10/10/2017 12:23:23,3245,-157,-5433,2511,-4422,1727
10/10/2017 12:23:24,3210,56,-5434,2459,-4024,1540
10/10/2017 12:23:25,3073,172,-5415,2360,-3703,1295
10/10/2017 12:23:26,3011,234,-5287,2266,-3519,1014
10/10/2017 12:23:27,2993,200,-5130,2182,-3311,720
10/10/2017 12:23:28,3046,113,-4970,2124,-3091,450
10/10/2017 12:23:29,3169,16,-4769,2136,-2838,223
10/10/2017 12:23:30,3374,40,-4772,2225,-2597,48
10/10/2017 12:23:31,3460,247,-4748,2352,-2518,-76
10/10/2017 12:23:32,3735,735,-4543,2411,-2640,-108
10/10/2017 12:23:33,4115,1270,-4281,2256,-2741,2
10/10/2017 12:23:34,4509,1535,-3900,1868,-2604,308
10/10/2017 12:23:35,4920,1492,-3553,1364,-2204,790
10/10/2017 12:23:36,6800,2866,-4776,661,-1505,1393
10/10/2017 12:23:37,5907,1527,-2918,-1018,-246,2018
10/10/2017 12:23:38,6555,808,-2659,-2064,650,2542
10/10/2017 12:23:39,6974,636,-2652,-2309,1575,2752
10/10/2017 12:23:40,6899,434,-2638,-2576,2411,2699
10/10/2017 12:23:41,7323,330,-2464,-2872,3207,2427
10/10/2017 12:23:42,7774,444,-2344,-2975,4029,1974
10/10/2017 12:23:43,800,-79,-4925,-3150,4993,1446
10/10/2017 12:23:44,343,7037,-13118,-4039,5257,1200
10/10/2017 12:23:45,3934,2697,-5269,-6703,919,-170
10/10/2017 12:23:46,466,1297,-3245,-974,-1341,-315
10/10/2017 12:23:47,503,-126,-4716,867,-957,-78
10/10/2017 12:23:48,430,84,-4406,248,-533,-15
10/10/2017 12:23:49,401,66,-4194,190,-325,7
10/10/2017 12:23:50,444,39,-4277,243,-342,20
10/10/2017 12:23:51,383,82,-4142,254,-358,22
10/10/2017 12:23:52,467,26,-4254,355,-424,36
10/10/2017 12:23:53,385,-18,-4314,375,-431,42
10/10/2017 12:23:54,395,-10,-4336,317,-379,32
10/10/2017 12:23:55,392,-13,-4378,268,-318,26
10/10/2017 12:23:56,363,-19,-4323,217,-250,23
10/10/2017 12:23:57,357,-26,-4311,176,-215,18
10/10/2017 12:23:58,342,-21,-4293,130,-189,10
10/10/2017 12:23:59,344,-8,-4284,92,-177,4
10/10/2017 12:24:00,332,1,-4313,79,-171,9
10/10/2017 12:24:01,360,9,-4311,74,-161,11
10/10/2017 12:24:02,319,-2,-4288,73,-147,12
10/10/2017 12:24:03,318,-11,-4275,74,-130,11
10/10/2017 12:24:04,347,-16,-4322,58,-117,7
10/10/2017 12:24:05,340,-35,-4296,30,-98,2
10/10/2017 12:24:06,334,-4,-4269,12,-83,0
10/10/2017 12:24:07,327,-12,-4286,4,-68,-3
10/10/2017 12:24:08,331,-20,-4282,16,-54,-3
10/10/2017 12:24:09,330,12,-4333,36,-45,-1
10/10/2017 12:24:10,327,6,-4285,62,-18,1
10/10/2017 12:24:11,323,-6,-4309,72,7,-1
10/10/2017 12:24:12,342,-6,-4299,82,33,-2
10/10/2017 12:24:13,319,-33,-4337,97,53,-3
10/10/2017 12:24:14,319,-24,-4288,108,81,-2
10/10/2017 12:24:15,322,-11,-4315,111,104,0
10/10/2017 12:24:16,326,-5,-4296,106,125,-7
10/10/2017 12:24:17,350,-17,-4316,97,148,-10
10/10/2017 12:24:18,329,-13,-4321,92,172,-11
10/10/2017 12:24:19,333,-37,-4374,89,194,-17
10/10/2017 12:24:20,340,-30,-4314,92,210,-20
10/10/2017 12:24:21,298,53,-4281,106,226,-13
10/10/2017 12:24:22,352,204,-4336,91,247,-35
10/10/2017 12:24:23,347,-179,-4381,176,275,-14
10/10/2017 12:24:24,360,-3,-4333,126,319,-70
10/10/2017 12:24:25,357,-79,-4374,211,380,-61
10/10/2017 12:24:26,398,-93,-4354,224,442,-89
10/10/2017 12:24:27,399,-85,-4395,232,524,-141
10/10/2017 12:24:28,416,-98,-4341,251,640,-215
10/10/2017 12:24:29,427,-4,-4529,226,745,-216
10/10/2017 12:24:30,460,-67,-4400,179,951,-180
10/10/2017 12:24:31,456,-86,-4445,176,1082,-176
10/10/2017 12:24:32,493,-61,-4433,180,1220,-181
10/10/2017 12:24:33,520,-77,-4486,197,1357,-187
10/10/2017 12:24:34,540,-60,-4495,202,1492,-175
10/10/2017 12:24:35,566,-45,-4479,201,1631,-157
10/10/2017 12:24:36,670,-98,-4454,228,1814,-120
10/10/2017 12:24:37,664,-91,-4494,231,1965,-103
10/10/2017 12:24:38,726,-112,-4590,210,2121,-95
10/10/2017 12:24:39,827,-156,-4645,194,2310,-103
10/10/2017 12:24:40,850,-94,-4698,190,2546,-119
10/10/2017 12:24:41,935,-99,-4700,209,2823,-115
10/10/2017 12:24:42,1099,-267,-4771,220,3111,-120
10/10/2017 12:24:43,1035,-78,-4900,233,3417,-94
10/10/2017 12:24:44,1093,-127,-5227,298,3776,-71
10/10/2017 12:24:45,1203,-191,-5588,381,4217,-73
10/10/2017 12:24:46,1362,-468,-5828,440,4914,-108
10/10/2017 12:24:47,1498,-638,-6256,477,5822,-260
10/10/2017 12:24:48,1501,-633,-6847,365,6926,-489
10/10/2017 12:24:49,1605,-1080,-6895,66,8199,-732
10/10/2017 12:24:50,1783,-622,-7582,-246,9338,-1037
10/10/2017 12:24:51,2016,-899,-7492,-427,10328,-1218
10/10/2017 12:24:52,2033,-335,-7630,-92,11245,-1381
10/10/2017 12:24:53,2698,-1148,-7858,536,11727,-1312
10/10/2017 12:24:53,3144,1340,-10059,1433,11725,-1304
10/10/2017 12:24:54,3289,1496,-10262,-49,11188,-1323
10/10/2017 12:24:55,2340,-1014,-8807,-2156,11041,-1277
10/10/2017 12:24:56,993,-2045,-8331,-2201,11069,-1304
10/10/2017 12:24:57,-458,-2123,-7042,-1366,11073,-1483
10/10/2017 12:24:58,-4593,-2082,-3770,-694,11241,-1819
10/10/2017 12:24:59,-7414,-1879,-233,-436,10031,-2503
10/10/2017 12:25:00,-6574,-2653,-9159,-87,5132,-3064
10/10/2017 12:25:01,-7192,265,-6408,698,-672,-3019
10/10/2017 12:25:02,-4998,598,-4300,-837,-3993,-2140
10/10/2017 12:25:03,-4097,-1273,-2934,-2936,-4536,-762
10/10/2017 12:25:04,-4322,-2666,-2161,-3036,-4623,367
10/10/2017 12:25:05,-3770,-1969,-2852,-1601,-5661,931
10/10/2017 12:25:06,-2883,-344,-3408,-550,-6775,1148
10/10/2017 12:25:07,-2123,638,-3308,-810,-7348,1237
10/10/2017 12:25:08,-1467,-12,-3037,-1598,-7566,1115
10/10/2017 12:25:09,-1034,-596,-2883,-1530,-7747,651
10/10/2017 12:25:10,-610,-365,-3183,-726,-7984,-38
10/10/2017 12:25:11,-380,198,-3624,7,-8176,-652
10/10/2017 12:25:12,-66,348,-3979,311,-8328,-990
10/10/2017 12:25:13,297,207,-4336,479,-8485,-1082
10/10/2017 12:25:14,768,158,-4688,746,-8667,-1022
10/10/2017 12:25:15,1167,47,-4937,1028,-8776,-837
10/10/2017 12:25:16,1504,-165,-5209,1253,-8740,-531
10/10/2017 12:25:17,1844,-431,-5371,1448,-8576,-200
10/10/2017 12:25:18,2036,-660,-5577,1686,-8300,49
10/10/2017 12:25:19,2073,-821,-5874,2013,-7967,191
10/10/2017 12:25:20,2115,-821,-6165,2413,-7676,290
10/10/2017 12:25:21,2330,-639,-6383,2760,-7405,475
10/10/2017 12:25:22,2625,-529,-6427,2882,-6966,838
10/10/2017 12:25:23,2837,-650,-6435,2895,-6288,1350
10/10/2017 12:25:24,3134,-656,-6793,3026,-5564,1878
10/10/2017 12:25:25,3530,-520,-7200,3142,-4987,2338
10/10/2017 12:25:26,4025,-175,-7595,3141,-4650,2649
10/10/2017 12:25:27,4588,189,-7598,3009,-4636,2644
10/10/2017 12:25:28,5158,398,-7273,2639,-4855,2308
10/10/2017 12:25:29,10678,4653,-11441,1769,-4768,1790
10/10/2017 12:25:30,6358,658,-5635,-1089,-3698,1238
10/10/2017 12:25:31,8445,-966,-4698,-1213,-4147,738
10/10/2017 12:25:32,9186,245,-3765,840,-4158,194
10/10/2017 12:25:33,9519,1111,-2585,1625,-3619,-141
10/10/2017 12:25:34,10247,768,-1951,1430,-2453,-247
10/10/2017 12:25:35,10552,1083,-1793,1278,-962,-263
10/10/2017 12:25:36,10337,1611,-1711,790,635,-283
10/10/2017 12:25:37,10060,1910,-2126,-233,2118,-244
10/10/2017 12:25:38,9411,2033,-2108,-1534,3366,-110
10/10/2017 12:25:39,9173,2111,-1935,-2855,4409,209
10/10/2017 12:25:40,950,-1092,-3229,-4021,5608,759
10/10/2017 12:25:41,345,-595,-6542,-4239,6500,1327
10/10/2017 12:25:42,6212,5348,-1022,-5571,2266,767
10/10/2017 12:25:43,131,532,-5648,-64,-1793,87
10/10/2017 12:25:44,628,-136,-5246,758,-1440,-87
10/10/2017 12:25:45,196,156,-4414,184,-610,19
10/10/2017 12:25:46,443,12,-4253,197,-399,41
10/10/2017 12:25:47,305,49,-4255,196,-393,48
10/10/2017 12:25:48,470,28,-4319,235,-382,42
10/10/2017 12:25:49,412,-5,-4294,202,-373,38
10/10/2017 12:25:50,326,9,-4302,175,-359,32
10/10/2017 12:25:51,365,-13,-4357,164,-329,31
10/10/2017 12:25:52,328,-2,-4360,121,-272,18
10/10/2017 12:25:53,316,-8,-4358,84,-210,17
10/10/2017 12:25:54,342,2,-4333,49,-152,16
10/10/2017 12:25:55,310,-24,-4311,14,-122,8
10/10/2017 12:25:56,306,-5,-4329,-4,-97,2
10/10/2017 12:25:57,295,10,-4341,-9,-64,-4
10/10/2017 12:25:58,308,-4,-4330,4,-20,-9
10/10/2017 12:25:59,313,0,-4301,19,17,-5
10/10/2017 12:26:00,319,5,-4350,33,42,-6
10/10/2017 12:26:01,312,-5,-4313,50,75,-1
10/10/2017 12:26:02,308,-19,-4333,48,109,-4
10/10/2017 12:26:03,297,-4,-4287,47,133,-7
10/10/2017 12:26:04,306,3,-4286,38,148,-11
10/10/2017 12:26:05,307,8,-4306,35,155,-13
10/10/2017 12:26:06,315,-10,-4324,30,161,-16
10/10/2017 12:26:07,328,2,-4320,32,175,-16
10/10/2017 12:26:08,316,18,-4301,50,195,-18
10/10/2017 12:26:09,299,56,-4335,63,213,-12
10/10/2017 12:26:10,318,5,-4331,72,236,-13
10/10/2017 12:26:11,345,-9,-4331,78,271,-18
10/10/2017 12:26:12,357,-32,-4344,87,316,-33
10/10/2017 12:26:13,355,-64,-4346,93,369,-62
10/10/2017 12:26:14,370,-50,-4351,114,440,-101
10/10/2017 12:26:15,391,5,-4358,140,522,-152
10/10/2017 12:26:16,411,-66,-4292,152,565,-202
10/10/2017 12:26:17,398,8,-4372,137,603,-220
10/10/2017 12:26:18,432,15,-4382,96,698,-196
10/10/2017 12:26:19,410,-2,-4356,73,806,-173
10/10/2017 12:26:20,453,-18,-4421,80,881,-171
10/10/2017 12:26:21,479,-40,-4425,83,988,-160
10/10/2017 12:26:22,497,-41,-4542,76,1107,-165
10/10/2017 12:26:23,519,-36,-4534,60,1273,-182
10/10/2017 12:26:24,427,35,-4645,55,1456,-198
10/10/2017 12:26:25,622,-4,-4441,97,1721,-186
10/10/2017 12:26:26,645,-15,-4427,97,1814,-176
10/10/2017 12:26:27,662,-27,-4443,99,1909,-152
10/10/2017 12:26:28,737,-49,-4531,98,2031,-144
10/10/2017 12:26:29,780,-48,-4626,92,2193,-138
10/10/2017 12:26:30,836,-52,-4723,73,2400,-145
10/10/2017 12:26:31,961,-134,-4677,63,2675,-165
10/10/2017 12:26:32,946,-127,-5025,137,3013,-210
10/10/2017 12:26:33,971,-44,-5302,221,3484,-254
10/10/2017 12:26:34,1071,-103,-5707,357,4022,-281
10/10/2017 12:26:35,1277,-217,-5983,505,4647,-294
10/10/2017 12:26:36,1386,-483,-6168,592,5569,-349
10/10/2017 12:26:37,1564,-596,-6505,599,6624,-521
10/10/2017 12:26:38,1557,-525,-7353,440,7829,-783
10/10/2017 12:26:39,1561,-679,-7777,78,9200,-960
10/10/2017 12:26:40,1936,-1023,-7290,-305,10407,-1191
10/10/2017 12:26:41,1865,-749,-7735,-80,11404,-1434
10/10/2017 12:26:42,2295,-1280,-8053,272,12063,-1543
10/10/2017 12:26:43,2633,1550,-9910,1017,12131,-1593
10/10/2017 12:26:44,2777,1503,-11067,-507,11754,-1590
10/10/2017 12:26:45,2326,-789,-8799,-2628,11456,-1514
10/10/2017 12:26:46,1090,-2293,-8057,-3081,11648,-1595
10/10/2017 12:26:47,-414,-2434,-6882,-2314,11727,-1762
10/10/2017 12:26:48,-1962,-2492,-4370,-1446,11974,-2057
10/10/2017 12:26:49,-8343,-2665,-2306,-802,11794,-2600
10/10/2017 12:26:50,-5882,-2806,-6156,15,9001,-3343
10/10/2017 12:26:51,-7312,-999,-8864,1636,2531,-3569
10/10/2017 12:26:52,-6155,1424,-5688,1007,-3278,-3025
10/10/2017 12:26:53,-3325,149,-3288,-1894,-5900,-1676
10/10/2017 12:26:54,-2416,-2232,-940,-3643,-5248,-214
10/10/2017 12:26:55,-2675,-3680,-600,-2819,-4191,747
10/10/2017 12:26:56,-2895,-2645,-2102,-285,-4399,1091
10/10/2017 12:26:57,-2955,-459,-3514,1563,-5559,1146
10/10/2017 12:26:58,-2186,1049,-4264,1396,-6878,1266
10/10/2017 12:26:59,-1360,460,-3846,-47,-7692,1430
10/10/2017 12:27:00,-650,-582,-3307,-870,-8159,1367
10/10/2017 12:27:01,4,-866,-3262,-437,-8471,977
10/10/2017 12:27:02,367,-348,-3615,488,-8593,477
10/10/2017 12:27:03,616,165,-4163,1088,-8557,95
10/10/2017 12:27:04,937,273,-4521,1307,-8507,-135
10/10/2017 12:27:05,1382,263,-4755,1491,-8510,-295
10/10/2017 12:27:06,1714,318,-5045,1719,-8489,-368
10/10/2017 12:27:07,1811,353,-5356,1846,-8446,-258
10/10/2017 12:27:08,1864,281,-5561,1828,-8390,19
10/10/2017 12:27:09,1851,65,-5703,1771,-8305,347
10/10/2017 12:27:10,1849,-229,-5890,1818,-8212,608
10/10/2017 12:27:11,1882,-311,-6153,2019,-8145,754
10/10/2017 12:27:12,2049,-223,-6419,2298,-8094,842
10/10/2017 12:27:13,2217,43,-6611,2504,-8029,939
10/10/2017 12:27:14,2529,288,-6607,2576,-7844,1100
10/10/2017 12:27:15,3071,400,-6500,2580,-7434,1260
10/10/2017 12:27:16,3728,600,-6382,2656,-6777,1345
10/10/2017 12:27:17,4645,762,-6321,2850,-5932,1269
10/10/2017 12:27:18,5472,993,-6446,3020,-5029,1051
10/10/2017 12:27:19,6150,1180,-6460,3032,-4378,769
10/10/2017 12:27:20,6660,1160,-6224,2767,-4120,459
10/10/2017 12:27:21,7031,997,-5600,2381,-4165,158
10/10/2017 12:27:22,7322,2512,-2051,815,-3331,42
10/10/2017 12:27:23,8505,455,-3462,-789,-2412,106
10/10/2017 12:27:24,8789,-386,-2897,-589,-1509,302
10/10/2017 12:27:25,9230,409,-2659,491,-453,492
10/10/2017 12:27:26,9439,1160,-2321,489,650,724
10/10/2017 12:27:27,9616,1485,-2085,-290,1810,1008
10/10/2017 12:27:28,9803,1682,-2157,-1272,2936,1150
10/10/2017 12:27:29,9802,1784,-2304,-2192,3890,1018
10/10/2017 12:27:30,10279,2124,-2169,-3183,4560,569
10/10/2017 12:27:31,1330,4,-5564,-4530,5515,-209
10/10/2017 12:27:32,4216,-3298,-7054,-6416,4382,-728
10/10/2017 12:27:33,1484,2834,-3887,-1621,-2043,-365
10/10/2017 12:27:34,96,-131,-5058,817,-1576,-83
10/10/2017 12:27:35,359,92,-4646,248,-712,-23
10/10/2017 12:27:36,314,12,-4250,182,-318,26
10/10/2017 12:27:37,384,60,-4192,179,-279,41
10/10/2017 12:27:38,373,21,-4235,232,-337,52
10/10/2017 12:27:39,437,-5,-4282,280,-406,67
10/10/2017 12:27:40,413,-37,-4322,250,-405,63
10/10/2017 12:27:41,357,-44,-4348,187,-373,44
10/10/2017 12:27:42,351,-1,-4370,110,-322,26
10/10/2017 12:27:43,312,-1,-4326,96,-264,23
10/10/2017 12:27:44,310,-20,-4347,96,-221,23
10/10/2017 12:27:45,318,-7,-4333,66,-163,17
10/10/2017 12:27:46,326,-8,-4326,43,-124,10
10/10/2017 12:27:47,326,-18,-4299,18,-98,-1
10/10/2017 12:27:48,332,-12,-4316,3,-70,-7
10/10/2017 12:27:49,299,-14,-4303,21,-37,-10
10/10/2017 12:27:50,308,-13,-4304,45,-9,-8
10/10/2017 12:27:51,299,-15,-4281,54,11,-8
10/10/2017 12:27:52,307,-28,-4284,50,40,-7
10/10/2017 12:27:53,306,12,-4292,37,67,-12
10/10/2017 12:27:54,310,-19,-4277,21,82,-16
10/10/2017 12:27:55,306,-5,-4260,4,83,-18
10/10/2017 12:27:56,315,-15,-4288,-4,73,-18
10/10/2017 12:27:57,319,-22,-4300,2,69,-19
10/10/2017 12:27:58,317,-9,-4326,7,75,-17
10/10/2017 12:27:59,331,-29,-4311,6,89,-20
10/10/2017 12:28:00,334,11,-4276,3,95,-23
10/10/2017 12:28:01,320,-13,-4281,-4,102,-26
10/10/2017 12:28:02,307,9,-4275,-9,100,-28
10/10/2017 12:28:03,308,-3,-4288,-16,99,-32
10/10/2017 12:28:04,322,15,-4296,-18,95,-32
10/10/2017 12:28:05,325,4,-4285,-19,90,-35
10/10/2017 12:28:06,331,-8,-4278,-13,84,-33
10/10/2017 12:28:07,326,18,-4268,-6,83,-31
10/10/2017 12:28:08,343,-1,-4265,2,87,-33
10/10/2017 12:28:09,331,-7,-4318,11,94,-33
10/10/2017 12:28:10,346,9,-4318,20,108,-34
10/10/2017 12:28:11,328,-19,-4302,23,126,-37
10/10/2017 12:28:12,342,-4,-4312,18,145,-42
10/10/2017 12:28:12,343,3,-4338,11,166,-48
10/10/2017 12:28:13,310,-42,-4369,-1,196,-66
10/10/2017 12:28:14,346,-46,-4336,-11,247,-98
10/10/2017 12:28:15,351,-44,-4378,-14,312,-142
10/10/2017 12:28:16,410,-153,-4434,0,396,-228
10/10/2017 12:28:17,400,-80,-4470,29,534,-345
10/10/2017 12:28:18,422,184,-4744,91,720,-370
10/10/2017 12:28:19,410,78,-4572,178,1155,-250
10/10/2017 12:28:20,457,41,-4513,256,1499,-167
10/10/2017 12:28:21,507,30,-4514,317,1701,-142
10/10/2017 12:28:22,533,54,-4594,375,1893,-109
10/10/2017 12:28:23,660,-35,-4661,465,2254,-46
10/10/2017 12:28:24,643,-53,-4947,519,2633,-39
10/10/2017 12:28:25,728,-149,-5111,454,2958,-65
10/10/2017 12:28:26,754,-22,-5322,428,3424,-111
10/10/2017 12:28:27,858,45,-5565,383,3999,-100
10/10/2017 12:28:28,931,-58,-5772,321,4681,-68
10/10/2017 12:28:29,1366,-560,-5957,429,5387,-74
10/10/2017 12:28:30,1104,-242,-6317,546,6103,-127
10/10/2017 12:28:31,1100,-417,-6600,561,7161,-194
10/10/2017 12:28:32,1406,-856,-6686,307,8338,-313
10/10/2017 12:28:33,1445,-564,-7196,-59,9454,-521
10/10/2017 12:28:34,1579,-569,-6860,-396,10350,-688
10/10/2017 12:28:35,1965,-235,-7223,-236,11231,-750
10/10/2017 12:28:36,2160,-1290,-8115,102,11893,-751
10/10/2017 12:28:37,2522,303,-9193,1039,12116,-792
10/10/2017 12:28:38,2820,1117,-11101,239,11863,-941
10/10/2017 12:28:39,3163,-97,-10068,-1827,11496,-1011
10/10/2017 12:28:40,1242,-2530,-8483,-2865,11606,-1085
10/10/2017 12:28:41,-751,-3023,-6051,-2065,11277,-1306
10/10/2017 12:28:42,-6426,-2755,-2391,-808,10962,-1699
10/10/2017 12:28:43,-6783,-2296,-159,189,9464,-2560
10/10/2017 12:28:44,-5760,-2318,-7579,1198,5454,-3134
10/10/2017 12:28:45,-6344,682,-5393,1937,989,-3047
10/10/2017 12:28:46,-4485,698,-4200,170,-1475,-2132
10/10/2017 12:28:47,-3588,-1218,-2897,-1889,-2109,-820
10/10/2017 12:28:48,-3592,-2564,-2150,-2048,-2363,303
10/10/2017 12:28:49,-3263,-2143,-2608,-778,-3167,1025
10/10/2017 12:28:50,-2871,-803,-3099,249,-4150,1495
10/10/2017 12:28:51,-2309,-115,-3271,187,-5000,1886
10/10/2017 12:28:52,-1730,-296,-3341,-329,-5698,2135
10/10/2017 12:28:53,-1278,-371,-3373,-629,-6260,2113
10/10/2017 12:28:54,-914,-524,-3638,-678,-6814,1808
10/10/2017 12:28:55,-449,-408,-3916,-447,-7443,1314
10/10/2017 12:28:56,73,-247,-4237,-217,-8014,760
10/10/2017 12:28:57,543,-292,-4410,-121,-8355,259
10/10/2017 12:28:58,991,-492,-4615,-2,-8516,-140
10/10/2017 12:28:59,1362,-555,-4859,299,-8585,-429
10/10/2017 12:29:00,1736,-497,-5224,680,-8632,-584
10/10/2017 12:29:01,1915,-428,-5571,923,-8652,-555
10/10/2017 12:29:02,2073,-598,-5714,943,-8632,-341
10/10/2017 12:29:03,2266,-1052,-5688,980,-8525,-51
10/10/2017 12:29:04,2404,-1402,-5693,1284,-8270,133
10/10/2017 12:29:05,2472,-1525,-5946,1822,-7908,147
10/10/2017 12:29:06,2434,-1451,-6355,2416,-7586,36
10/10/2017 12:29:07,2474,-1192,-6740,2934,-7444,-95
10/10/2017 12:29:08,2832,-804,-6827,3230,-7450,-181
10/10/2017 12:29:09,3250,-541,-6503,3280,-7286,-176
10/10/2017 12:29:10,3524,-472,-6266,3312,-6813,-80
10/10/2017 12:29:11,3610,-273,-6279,3533,-6126,12
10/10/2017 12:29:12,3679,53,-6443,3747,-5432,47
10/10/2017 12:29:13,3995,460,-6520,3940,-4859,35
10/10/2017 12:29:14,4570,945,-6449,3942,-4448,-21
10/10/2017 12:29:15,9615,5146,-11740,3563,-4058,-45
10/10/2017 12:29:16,5104,2235,-4226,1189,-2774,72
10/10/2017 12:29:17,7616,1231,-4338,438,-2790,352
10/10/2017 12:29:18,8288,1335,-3709,1048,-2545,558
10/10/2017 12:29:19,9314,2221,-3382,1187,-2153,833
10/10/2017 12:29:20,10273,3026,-2564,241,-1449,1169
10/10/2017 12:29:21,11204,2977,-1677,-1366,-360,1494
10/10/2017 12:29:22,11456,2457,-1130,-2823,1143,1546
10/10/2017 12:29:23,12289,1903,-709,-3766,2846,1309
10/10/2017 12:29:24,12663,1387,-358,-4340,4550,783
10/10/2017 12:29:25,666,-129,-4683,-4744,6521,48
10/10/2017 12:29:26,-1682,3777,-22808,-6208,7488,-313
10/10/2017 12:29:27,2449,1824,-5834,-8358,-83,-537
10/10/2017 12:29:28,1011,241,-5418,489,-1724,-96
10/10/2017 12:29:29,153,-16,-4545,229,-778,-73
10/10/2017 12:29:30,282,110,-4156,131,-300,38
10/10/2017 12:29:31,388,-75,-4315,294,-250,64
10/10/2017 12:29:32,302,-12,-4185,254,-269,54
10/10/2017 12:29:33,409,-11,-4229,308,-345,61
10/10/2017 12:29:34,415,-40,-4280,345,-397,69
10/10/2017 12:29:35,296,-82,-4371,352,-397,74
10/10/2017 12:29:36,345,-64,-4379,310,-344,63
10/10/2017 12:29:37,282,-65,-4357,268,-278,50
10/10/2017 12:29:38,298,-82,-4311,252,-228,43
10/10/2017 12:29:39,285,-77,-4332,228,-166,32
10/10/2017 12:29:40,298,-66,-4310,195,-121,25
10/10/2017 12:29:41,294,-75,-4315,169,-102,21
10/10/2017 12:29:42,289,-96,-4330,160,-80,17
10/10/2017 12:29:43,273,-72,-4322,150,-45,12
10/10/2017 12:29:44,307,-90,-4289,141,-25,7
10/10/2017 12:29:45,274,-85,-4305,131,-9,7
10/10/2017 12:29:46,284,-85,-4326,125,12,2
10/10/2017 12:29:47,277,-95,-4299,116,31,-1
10/10/2017 12:29:48,270,-102,-4264,108,43,-3
10/10/2017 12:29:49,280,-92,-4297,94,47,-9
10/10/2017 12:29:50,285,-103,-4293,82,46,-7
10/10/2017 12:29:51,272,-83,-4265,69,38,-17
10/10/2017 12:29:52,257,-90,-4259,54,38,-20
